installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income
3/3/2016 0:00,0.552668216,3.57,4.176033,14998,0,1,94112,SAN FRANCISCO,CA,4.436655522,27331,6.462263945,2899105
########,0.653694795,4.505,4.176033,14998,0,1,94401,SAN MATEO,CA,4.422047865,26427,6.2418024,1745028
########,0.541579244,3.48,4.176087,14999.84,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073
6/29/2015 0:00,0.477121255,3,4.176091,15000,3.535547,3432,6076,Union,CT,4.296489682,19792,5.599600361,397741
6/15/2015 0:00,0.485721426,3.06,4.176091,15000,2.948902,889,91352,Sun Valley,CA,4.38379742,24199,5.997361916,993944
########,0.5289167,3.38,4.176091,15000,0,1,94505,BYRON,CA,4.361935492,23011,5.894419638,784187
########,0.541579244,3.48,4.176091,15000,0,1,92019,EL CAJON,CA,4.417770531,26168,6.204081437,1599858
7/27/2015 0:00,0.574031268,3.75,4.176091,15000,3.051153,1125,11757,Lindenhurst,NY,4.416324239,26081,6.190513223,1550648
########,0.584331224,3.84,4.176091,15000,0,1,93405,SAN LUIS OBISPO,CA,4.339670024,21861,5.793613698,621747
########,0.593286067,3.92,4.176091,15000,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153
########,0.600972896,3.99,4.176091,15000,0,1,92117,SAN DIEGO,CA,4.427226364,26744,6.291455656,1956391
8/3/2016 0:00,0.608526034,4.06,4.176091,15000,0,1,95337,MANTECA,CA,4.397627204,24982,6.071235237,1178244
12/1/2015 0:00,0.619093331,4.16,4.176091,15000,0,1,91942,LA MESA,CA,4.402433346,25260,6.098615349,1254918
########,0.644438589,4.41,4.176091,15000,0,1,91932,IMPERIAL BEACH,CA,4.33262022,21509,5.761609139,577576
########,0.653212514,4.5,4.176091,15000,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291
########,0.667452953,4.65,4.176091,15000,0,1,92021,EL CAJON,CA,4.41825156,26197,6.209345553,1619368
4/13/2016 0:00,0.685293781,4.845,4.176091,15000,0,1,92028,FALLBROOK,CA,4.419707981,26285,6.221544376,1665499
10/3/2016 0:00,0.690639012,4.905,4.176091,15000,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916
4/11/2019 0:00,0.694605199,4.95,4.176091,15000,0,1,94539,FREMONT,CA,4.440594262,27580,6.691855986,4918764
3/7/2016 0:00,0.707570176,5.1,4.176091,15000,0,1,92530,LAKE ELSINORE,CA,4.3925035,24689,6.04326401,1104750
########,0.709269961,5.12,4.176091,15000,0,1,92128,SAN DIEGO,CA,4.434089638,27170,6.395017471,2483233
4/8/2016 0:00,0.710117365,5.13,4.176091,15000,0,1,93727,FRESNO,CA,4.412662107,25862,6.163666962,1457696
9/3/2019 0:00,0.713819122,5.173913,4.176091,15000,0,1,95682,CAMERON PARK,CA,4.404594276,25386,6.113746539,1299411
6/3/2019 0:00,0.720159303,5.25,4.176091,15000,0,1,94945,NOVATO,CA,4.392345155,24680,6.042921865,1103880
12/9/2019 0:00,0.7355989,5.44,4.176091,15000,0,1,92130,SAN DIEGO,CA,4.440861874,27597,6.719965441,5247657
########,0.739572344,5.49,4.176091,15000,0,1,93307,BAKERSFIELD,CA,4.383510176,24183,5.995690026,990125
########,0.772321707,5.92,4.176091,15000,0,1,92336,FONTANA,CA,4.434632766,27204,6.407328688,2554634
12/9/2016 0:00,0.77815125,6,4.176091,15000,0,1,95076,WATSONVILLE,CA,4.431395933,27002,6.346331455,2219890
4/19/2016 0:00,0.77815125,6,4.176091,15000,3.546049,3516,34771,-1,FL,4.350131674,22394,5.839785276,691489
4/27/2016 0:00,0.79518459,6.24,4.176091,15000,0,1,94531,ANTIOCH,CA,4.409442787,25671,6.142767276,1389208
########,0.832508913,6.8,4.176091,15000,0,1,92110,SAN DIEGO,CA,4.38790569,24429,6.016342512,1038347
########,0.898725182,7.92,4.176091,15000,0,1,92082,VALLEY CENTER,CA,4.356675856,22734,5.871536159,743937
6/7/2016 0:00,0.908485019,8.1,4.176091,15000,0,1,92586,MENIFEE,CA,4.310013199,20418,5.658081069,455073
12/3/2020 0:00,0.924279286,8.4,4.176091,15000,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443
9/9/2019 0:00,0.989004616,9.75,4.176091,15000,0,1,92532,LAKE ELSINORE,CA,4.351970144,22489,5.848418216,705372
########,1.026941628,10.64,4.176091,15000,0,1,93555,RIDGECREST,CA,4.375224526,23726,5.955336518,902270
########,1.049218023,11.2,4.176091,15000,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802
########,0.408239965,2.56,4.176149,15002,0,1,92154,SAN DIEGO,CA,4.427340021,26751,6.292398523,1960643
########,0.50242712,3.18,4.176496,15014,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153
########,0.57634135,3.77,4.176511,15014.5,3.178401,1508,12208,Albany,NY,4.34179052,21968,5.803267924,635723
7/25/2016 0:00,0.593286067,3.92,4.176525,15015,0,1,93306,BAKERSFIELD,CA,4.413031391,25884,6.165643705,1464346
6/20/2019 0:00,0.667452953,4.65,4.176566,15016.4,0,1,1905,Lynn,MA,4.330312291,21395,5.75135302,564096
########,0.556302501,3.6,4.176612,15018,0,1,95320,ESCALON,CA,4.297891764,19856,5.604660131,402402
########,0.50242712,3.18,4.176757,15023,0,1,90220,COMPTON,CA,4.3696796,23425,5.929737121,850623
4/17/2019 0:00,0.498310554,3.15,4.176829,15025.5,2.877947,755,93657,Sanger,CA,4.360971884,22960,5.889945662,776150
########,0.452553063,2.835,4.176843,15026,0,1,91915,CHULA VISTA,CA,4.388971051,24489,6.022719865,1053707
########,0.69019608,4.9,4.176901,15028,0,1,92040,LAKESIDE,CA,4.408477405,25614,6.136643846,1369758
########,0.476805553,2.99782,4.176959,15030,0,1,94551,LIVERMORE,CA,4.42855592,26826,6.306611359,2025869
########,0.582631439,3.825,4.177132,15036,0,1,91768,POMONA,CA,4.329845166,21372,5.750006699,562350
########,0.885643872,7.685,4.177652,15054,0,1,94550,LIVERMORE,CA,4.438099127,27422,6.508248582,3222913
########,0.838219222,6.89,4.177681,15055,0,1,91739,RANCHO CUCAMONGA,CA,4.420450859,26330,6.227573591,1688782
4/21/2016 0:00,0.63748973,4.34,4.177819,15059.8,3.33646,2170,14712,Bemus Point,NY,4.152104801,14194,5.06775135,116883
########,0.537189226,3.445,4.178142,15071,0,1,92356,LUCERNE VALLEY,CA,4.067108069,11671,4.849978047,70791
########,0.630427875,4.27,4.1782,15073,0,1,92672,SAN CLEMENTE,CA,4.42894429,26850,6.311735853,2049915
########,0.630427875,4.27,4.1782,15073,0,1,92672,SAN CLEMENTE,CA,4.42894429,26850,6.311735853,2049915
11/9/2015 0:00,0.653212514,4.5,4.178257,15075,0,1,95236,LINDEN,CA,4.23021894,16991,5.332208122,214886
7/27/2020 0:00,0.525044807,3.35,4.17826,15075.1,2.941511,874,93618,Dinuba,CA,4.309395926,20389,5.655219137,452084
########,0.511883361,3.25,4.178401,15080,0,1,92545,HEMET,CA,4.360612345,22941,5.888273309,773167
########,0.526339277,3.36,4.178785,15093.32,0,1,94014,DALY CITY,CA,4.417106167,26128,6.197496135,1575782
7/24/2015 0:00,0.51054501,3.24,4.178977,15100,0,1,95132,SAN JOSE,CA,4.426478729,26698,6.285384007,1929230
1/14/2019 0:00,0.469822016,2.95,4.179092,15104,0,1,94112,SAN FRANCISCO,CA,4.436655522,27331,6.462263945,2899105
########,0.610660163,4.08,4.179156,15106.21,0,1,2176,Melrose,MA,4.417006425,26122,6.196212398,1571131
########,0.629044067,4.256416,4.179431,15115.8,0,1,95648,LINCOLN,CA,4.430687669,26958,6.334404488,2159755
11/3/2016 0:00,0.401400541,2.52,4.179552,15120,0,1,93720,FRESNO,CA,4.427388723,26754,6.292891316,1962869
6/20/2019 0:00,0.62324929,4.2,4.179552,15120,0,1,92277,TWENTYNINE PALMS,CA,4.288539851,19433,5.567011066,368987
########,0.808885867,6.44,4.179609,15122,0,1,2171,Quincy,MA,4.365001003,23174,5.909367188,811647
########,0.602059991,4,4.179925,15133,0,1,92657,NEWPORT BEACH,CA,4.436242181,27305,6.450734723,2823155
7/23/2019 0:00,0.452553063,2.835,4.180094,15138.9,0,1,93033,OXNARD,CA,4.40745889,25554,6.130434449,1350313
########,0.532754379,3.41,4.180183,15142,0,1,95320,ESCALON,CA,4.297891764,19856,5.604660131,402402
########,0.567026366,3.69,4.180292,15145.8,2.867467,737,10573,Port Chester,NY,4.427502338,26761,6.294605972,1970634
########,0.797267541,6.27,4.180327,15147,0,1,92673,SAN CLEMENTE,CA,4.432520341,27072,6.366338145,2324546
7/27/2016 0:00,0.45484486,2.85,4.180585,15156,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354
########,0.537189226,3.445,4.180642,15158,0,1,85742,-1,AZ,4.378978994,23932,5.97258187,938819
4/11/2016 0:00,0.911690159,8.16,4.180642,15158,0,1,84062,-1,UT,4.406693434,25509,6.125979361,1336532
11/3/2016 0:00,0.56937391,3.71,4.180699,15160,3.268344,1855,10314,Staten Island,NY,4.437195452,27365,6.476659064,2996809
########,0.813580989,6.51,4.180728,15161,0,1,91350,SAUGUS,CA,4.420681718,26344,6.229611971,1696727
########,0.62324929,4.2,4.180756,15162,0,1,92551,MORENO VALLEY,CA,4.330413773,21400,5.752132224,565109
10/5/2015 0:00,0.636989102,4.335,4.181071,15173,0,1,92115,SAN DIEGO,CA,4.408663874,25625,6.137964923,1373931
3/7/2016 0:00,0.636989102,4.335,4.181071,15173,0,1,92040,LAKESIDE,CA,4.408477405,25614,6.136643846,1369758
########,0.645422269,4.42,4.181099,15173.97,0,1,6053,New Britain,CT,4.351177654,22448,5.844486495,699015
########,0.56937391,3.71,4.181628,15192.45,0,1,92373,REDLANDS,CA,4.41936087,26264,6.218486664,1653814
6/28/2016 0:00,0.819543936,6.6,4.181802,15198.55,0,1,91011,LA CANADA FLINTRIDGE,CA,4.436925571,27348,6.469019818,2944556
########,0.62324929,4.2,4.181844,15200,0,1,2536,Falmouth,MA,4.367038938,23283,5.918060757,828058
########,0.651278014,4.48,4.181844,15200,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134
9/1/2016 0:00,0.485721426,3.06,4.181929,15203,0,1,91746,LA PUENTE,CA,4.337998051,21777,5.787330096,612816
########,0.695481676,4.96,4.182041,15206.91,0,1,92553,MORENO VALLEY,CA,4.393066035,24721,6.045663629,1110871
6/16/2016 0:00,0.5289167,3.38,4.182129,15210,0,1,92028,FALLBROOK,CA,4.419707981,26285,6.221544376,1665499
7/21/2016 0:00,0.877659244,7.545,4.182129,15210,0,1,93010,CAMARILLO,CA,4.42737249,26753,6.292828697,1962586
12/1/2016 0:00,0.561101384,3.64,4.182278,15215.2,3.170555,1481,92231,Calexico,CA,4.358011032,22804,5.876473606,752443
7/30/2015 0:00,0.520483533,3.315,4.182296,15215.85,0,1,94560,NEWARK,CA,4.429445421,26881,6.316681837,2073394
10/2/2015 0:00,0.610660163,4.08,4.182358,15218,0,1,91977,SPRING VALLEY,CA,4.412258894,25838,6.160805151,1448122
########,0.660675788,4.578,4.182358,15218,3.544068,3500,78717,-1,TX,4.419145852,26251,6.216525861,1646364
########,0.537189226,3.445,4.182611,15226.9,0,1,1752,Marlborough,MA,4.416340891,26082,6.190566154,1550837
########,0.658011397,4.55,4.182914,15237.5,0,1,93405,SAN LUIS OBISPO,CA,4.339670024,21861,5.793613698,621747
4/21/2016 0:00,0.663229635,4.605,4.183013,15241,0,1,2725,Somerset,MA,4.092404807,12371,4.907169421,80755
########,0.62324929,4.2,4.183156,15246,0,1,94558,NAPA,CA,4.43841576,27442,6.522444886,3330005
10/2/2015 0:00,0.45484486,2.85,4.183184,15247,0,1,92688,RANCHO SANTA MARGARITA,CA,4.429299991,26872,6.315267983,2066655
5/6/2016 0:00,0.268343914,1.855,4.18327,15250,0,1,95110,SAN JOSE,CA,4.371677295,23533,5.938714314,868389
4/18/2016 0:00,0.537189226,3.445,4.18327,15250,0,1,94080,SOUTH SAN FRANCISCO,CA,4.437338263,27374,6.479576462,3017008
9/7/2019 0:00,0.630583563,4.271531,4.18327,15250,0,1,95991,YUBA CITY,CA,4.364213184,23132,5.904479134,802563
########,0.681241237,4.8,4.18327,15250,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326
4/9/2019 0:00,0.57634135,3.77,4.183271,15250.03,0,1,95338,MARIPOSA,CA,4.251540889,17846,5.41797296,261802
########,0.644438589,4.41,4.183515,15258.6,0,1,1201,Pittsfield,MA,4.401607298,25212,6.093317302,1239702
2/6/2020 0:00,0.644438589,4.41,4.183515,15258.6,0,1,1841,Lawrence,MA,4.358163363,22812,5.876811702,753029
10/9/2019 0:00,0.610660163,4.08,4.183526,15259,0,1,92127,SAN DIEGO,CA,4.438526527,27449,6.525852491,3356236
2/3/2020 0:00,0.748575617,5.605,4.183942,15273.63,0,1,93257,PORTERVILLE,CA,4.396181905,24899,6.063333359,1157000
1/29/2016 0:00,0.658964843,4.56,4.18401,15276,0,1,90250,HAWTHORNE,CA,4.430913151,26972,6.339515438,2185322
7/28/2015 0:00,0.193124598,1.56,4.184123,15280,0,1,94044,PACIFICA,CA,4.430784318,26964,6.336856622,2171984
########,0.464638559,2.915,4.184189,15282.3,3.11227,1295,93015,Fillmore,CA,4.29992113,19949,5.614651538,411767
10/2/2015 0:00,0.534026106,3.42,4.184265,15285,0,1,93030,OXNARD,CA,4.39800949,25004,6.074771839,1187878
5/9/2016 0:00,0.591064607,3.9,4.184351,15288,0,1,92020,EL CAJON,CA,4.415574263,26036,6.185293632,1532123
########,0.623423077,4.201681,4.184493,15293,0,1,95648,LINCOLN,CA,4.430687669,26958,6.334404488,2159755
########,0.477121255,3,4.184691,15300,3.407731,2557,92602,Irvine,CA,4.416840137,26112,6.194741281,1565818
########,0.635483747,4.32,4.184691,15300,0,1,92115,SAN DIEGO,CA,4.408663874,25625,6.137964923,1373931
7/1/2015 0:00,0.468790262,2.943,4.184777,15303,0,1,84601,-1,UT,4.327787908,21271,5.740920597,550707
6/27/2016 0:00,0.582631439,3.825,4.184777,15303,0,1,90723,PARAMOUNT,CA,4.377397327,23845,5.966309315,925357
7/23/2020 0:00,0.408239965,2.56,4.184947,15309,0,1,92026,ESCONDIDO,CA,4.419129308,26250,6.216511089,1646308
6/23/2020 0:00,0.408239965,2.56,4.184947,15309,0,1,92114,SAN DIEGO,CA,4.410726633,25747,6.150675712,1414737
########,0.479287316,3.015,4.185145,15316,0,1,94533,FAIRFIELD,CA,4.426153268,26678,6.28242837,1916145
########,0.479287316,3.015,4.185145,15316,0,1,95953,LIVE OAK,CA,4.225851811,16821,5.316425382,207217
1/16/2019 0:00,0.479287316,3.015,4.185151,15316.2,0,1,91762,ONTARIO,CA,4.401435007,25202,6.092806232,1238244
########,0.479287316,3.015,4.185151,15316.2,0,1,91762,ONTARIO,CA,4.401435007,25202,6.092806232,1238244
########,0.477121255,3,4.185202,15318,0,1,85209,Mesa,AZ,4.395081651,24836,6.057120802,1140567
########,0.584331224,3.84,4.185315,15322,0,1,92882,CORONA,CA,4.427047698,26733,6.289628189,1948176
10/8/2019 0:00,0.567026366,3.69,4.185531,15329.6,3.043755,1106,11436,Jamaica,NY,4.300856243,19992,5.618845838,415763
6/10/2016 0:00,0.514547753,3.27,4.185712,15336,0,1,84062,-1,UT,4.406693434,25509,6.125979361,1336532
7/10/2020 0:00,0.629409599,4.26,4.185712,15336,0,1,94903,SAN RAFAEL,CA,4.427210124,26743,6.291430571,1956278
6/17/2016 0:00,0.799340549,6.3,4.185995,15346,0,1,92675,SAN JUAN CAPO,CA,4.431122422,26985,6.342093677,2198334
########,0.635483747,4.32,4.186052,15348,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812
10/6/2016 0:00,0.494154594,3.12,4.186108,15350,0,1,2638,Dennis,MA,4.197197827,15747,5.213605404,163533
########,0.806519134,6.405,4.186306,15357,0,1,1886,Westford,MA,4.41848359,26211,6.211603712,1627810
4/4/2019 0:00,0.51851394,3.3,4.186312,15357.21,0,1,94588,PLEASANTON,CA,4.434840253,27217,6.412301081,2584051
6/17/2016 0:00,0.477121255,3,4.186391,15360,0,1,93308,BAKERSFIELD,CA,4.391623078,24639,6.038116438,1091733
########,0.537189226,3.445,4.186391,15360,0,1,92545,HEMET,CA,4.360612345,22941,5.888273309,773167
7/1/2015 0:00,0.670245853,4.68,4.186419,15361,0,1,84108,-1,UT,4.404046486,25354,6.110605196,1290046
########,0.414973348,2.6,4.186843,15376,3.017033,1040,11756,Levittown,NY,4.421998561,26424,6.241326538,1743117
7/19/2016 0:00,0.630936119,4.275,4.187239,15390,0,1,95014,CUPERTINO,CA,4.441302287,27625,6.799205415,6298040
########,0.56937391,3.71,4.187404,15395.87,0,1,93930,KING CITY,CA,4.278433477,18986,5.525710647,335514
10/7/2015 0:00,0.619093331,4.16,4.187448,15397.43,0,1,1843,Lawrence,MA,4.324323619,21102,5.723984877,529645
########,0.350248018,2.24,4.187521,15400,0,1,92116,SAN DIEGO,CA,4.408409578,25610,6.136332064,1368775
########,0.544068044,3.5,4.187521,15400,0,1,85756,-1,AZ,4.324899497,21130,5.727971272,534529
########,0.599337133,3.975,4.187521,15400,0,1,91910,CHULA VISTA,CA,4.43018797,26927,6.32792509,2127772
12/9/2016 0:00,0.693505437,4.937481,4.187521,15400,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662
4/12/2019 0:00,0.709269961,5.12,4.187521,15400,0,1,94010,BURLINGAME,CA,4.441553751,27641,6.899265958,7929868
########,0.737192643,5.46,4.18783,15410.98,0,1,1876,Tewksbury,MA,4.408121197,25593,6.135086515,1364855
4/25/2016 0:00,0.526723251,3.362972,4.187882,15412.8,0,1,95340,MERCED,CA,4.369716678,23427,5.929913739,850969
12/3/2019 0:00,0.619093331,4.16,4.188,15417,0,1,95111,SAN JOSE,CA,4.417205887,26134,6.197860058,1577103
########,0.485721426,3.06,4.188152,15422.4,0,1,1028,East Longmeadow,MA,4.36253902,23043,5.896589593,788115
7/25/2020 0:00,0.644438589,4.41,4.188183,15423.5,0,1,1830,Haverhill,MA,4.35987341,22902,5.884233872,766009
6/16/2020 0:00,0.760422483,5.76,4.188193,15423.85,0,1,85140,Queen Creek,AZ,4.380880263,24037,5.981671402,958675
########,0.669781615,4.675,4.18831,15428,0,1,94582,SAN RAMON,CA,4.438700533,27460,6.537050785,3443902
########,0.494154594,3.12,4.18876,15444,0,1,84062,-1,UT,4.406693434,25509,6.125979361,1336532
4/4/2016 0:00,0.716003344,5.2,4.18876,15444,0,1,84081,-1,UT,4.400123355,25126,6.086039331,1219100
########,0.520483533,3.315,4.188869,15447.9,0,1,93720,FRESNO,CA,4.427388723,26754,6.292891316,1962869
########,0.416640507,2.61,4.188928,15450,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983
8/9/2019 0:00,0.688419822,4.88,4.188928,15450,0,1,93905,SALINAS,CA,4.385659887,24303,6.004608085,1010667
########,0.600972896,3.99,4.189153,15458,3.203033,1596,12572,Rhinebeck,NY,4.339053736,21830,5.791539777,618785
########,0.62324929,4.2,4.189209,15460,0,1,1966,Rockport,MA,4.295677034,19755,5.595511653,394014
########,0.593728999,3.924,4.189238,15461,0,1,92130,SAN DIEGO,CA,4.440861874,27597,6.719965441,5247657
10/7/2015 0:00,0.561101384,3.64,4.18949,15470,0,1,93292,VISALIA,CA,4.376595204,23801,5.963134005,918616
12/6/2016 0:00,0.77815125,6,4.189518,15471,0,1,2026,Dedham,MA,4.422195743,26436,6.243181714,1750579
4/17/2020 0:00,0.671172843,4.69,4.189687,15477,0,1,96007,ANDERSON,CA,4.307196421,20286,5.645705156,442288
7/6/2016 0:00,0.56937391,3.71,4.189715,15478,3.204934,1603,11420,South Ozone Park,NY,4.386855529,24370,6.011020779,1025701
6/13/2020 0:00,0.505149978,3.2,4.189771,15480,0,1,95404,SANTA ROSA,CA,4.42258984,26460,6.246242951,1762962
########,0.5289167,3.38,4.189782,15480.4,0,1,93906,SALINAS,CA,4.407322908,25546,6.129663151,1347917
########,0.644438589,4.41,4.189995,15488,3.343409,2205,14618,Rochester,NY,4.407917518,25581,6.133654811,1360363
6/17/2019 0:00,0.692846919,4.93,4.190304,15499,0,1,95409,SANTA ROSA,CA,4.411350293,25784,6.153749029,1424784
1/11/2016 0:00,0.514547753,3.27,4.190332,15500,0,1,95076,WATSONVILLE,CA,4.431395933,27002,6.346331455,2219890
########,0.5289167,3.38,4.190332,15500,0,1,92844,GARDEN GROVE,CA,4.305308368,20198,5.637679817,434190
########,0.619093331,4.16,4.190332,15500,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443
########,0.635483747,4.32,4.190332,15500,0,1,92037,LA JOLLA,CA,4.440484021,27573,6.668212444,4658139
########,0.702430536,5.04,4.190332,15500,0,1,85711,-1,AZ,4.360081955,22913,5.885246411,767797
1/26/2016 0:00,0.651278014,4.48,4.190385,15501.92,0,1,2476,Arlington,MA,4.399656419,25099,6.083103975,1210888
########,0.717670503,5.22,4.190427,15503.4,3.31973,2088,13035,Cazenovia,NY,4.312431256,20532,5.668269406,465875
7/22/2016 0:00,0.610660163,4.08,4.190444,15504,0,1,90242,DOWNEY,CA,4.382089119,24104,5.987919083,972566
########,0.62838893,4.25,4.190682,15512.5,0,1,92532,LAKE ELSINORE,CA,4.351970144,22489,5.848418216,705372
1/12/2016 0:00,0.837903945,6.885,4.190749,15514.9,0,1,95046,SAN MARTIN,CA,4.296314103,19784,5.598730336,396945
6/20/2016 0:00,0.698970004,5,4.19078,15516,0,1,95129,SAN JOSE,CA,4.437147839,27362,6.475091112,2986009
8/4/2015 0:00,0.653212514,4.5,4.191032,15525,3.531351,3399,91016,Monrovia,CA,4.414438502,25968,6.176304011,1500735
########,0.653212514,4.5,4.191032,15525,3.563244,3658,91016,Monrovia,CA,4.414438502,25968,6.176304011,1500735
7/6/2016 0:00,0.838849091,6.9,4.191215,15531.55,0,1,95014,CUPERTINO,CA,4.441302287,27625,6.799205415,6298040
1/11/2016 0:00,0.62324929,4.2,4.191311,15535,0,1,94080,SOUTH SAN FRANCISCO,CA,4.437338263,27374,6.479576462,3017008
12/8/2020 0:00,0.64738297,4.44,4.191451,15540,0,1,92102,SAN DIEGO,CA,4.371861803,23543,5.940084964,871134
4/24/2020 0:00,0.57054294,3.72,4.191563,15544,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254
########,0.525692525,3.355,4.191575,15544.45,0,1,95642,JACKSON,CA,4.248978096,17741,5.408363789,256073
########,0.602059991,4,4.19173,15550,3.426023,2667,95648,Lincoln,CA,4.430687669,26958,6.334404488,2159755
12/8/2016 0:00,0.607455023,4.05,4.19173,15550,0,1,92084,VISTA,CA,4.413215915,25895,6.167239332,1469736
6/17/2016 0:00,0.51054501,3.24,4.191786,15552,0,1,84664,-1,UT,4.29907126,19910,5.611170797,408480
7/12/2016 0:00,0.670245853,4.68,4.192038,15561,0,1,92555,MORENO VALLEY,CA,4.384586361,24243,6.000400235,1000922
########,0.644438589,4.41,4.192205,15567,0,1,92058,OCEANSIDE,CA,4.364307047,23137,5.904896148,803334
6/30/2015 0:00,0.350248018,2.24,4.19254,15579,0,1,92117,SAN DIEGO,CA,4.427226364,26744,6.291455656,1956391
11/4/2016 0:00,0.619093331,4.16,4.192545,15579.19,0,1,6512,East Haven,CT,4.378416072,23901,5.970568617,934477
########,0.806179974,6.4,4.192567,15580,0,1,85715,-1,AZ,4.361274423,22976,5.891054392,778134
6/5/2015 0:00,0.520483533,3.315,4.192581,15580.5,0,1,2155,Medford,MA,4.433545831,27136,6.383303422,2417149
4/8/2016 0:00,0.56937391,3.71,4.192623,15582,0,1,92584,MENIFEE,CA,4.41140082,25787,6.153885565,1425232
4/8/2016 0:00,0.599883072,3.98,4.193097,15599,3.377488,2385,11365,Fresh Meadows,NY,4.401193685,25188,6.091725328,1235166
11/9/2016 0:00,0.477121255,3,4.193125,15600,0,1,90620,BUENA PARK,CA,4.410000713,25704,6.145415208,1397704
7/24/2015 0:00,0.574031268,3.75,4.193125,15600,0,1,92084,VISTA,CA,4.413215915,25895,6.167239332,1469736
1/4/2016 0:00,0.661812686,4.59,4.193125,15600,0,1,93249,LOST HILLS,CA,3.870579461,7423,4.519775508,33096
11/9/2020 0:00,0.709269961,5.12,4.193125,15600,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783
10/1/2020 0:00,0.864807629,7.325,4.193125,15600,0,1,92567,NUEVO,CA,4.223080398,16714,5.303835145,201296
########,0.933487288,8.58,4.193125,15600,0,1,92880,EASTVALE,CA,4.432022748,27041,6.357136956,2275815
########,0.956408571,9.045,4.193419,15610.59,0,1,92553,MORENO VALLEY,CA,4.393066035,24721,6.045663629,1110871
11/9/2020 0:00,0.797267541,6.27,4.193459,15612,0,1,91941,LA MESA,CA,4.410237192,25718,6.147010308,1402847
5/8/2019 0:00,0.484299839,3.05,4.19357,15616,0,1,95128,SAN JOSE,CA,4.422770348,26471,6.247277347,1767166
12/8/2015 0:00,0.397940009,2.5,4.19382,15625,0,1,92630,LAKE FOREST,CA,4.435716988,27272,6.433297051,2712046
12/1/2015 0:00,0.651278014,4.48,4.193987,15631,3.580697,3808,19803,Wilmington,DE,4.409459704,25672,6.143044481,1390095
########,0.804820679,6.38,4.194265,15641,0,1,6902,Stamford,CT,4.438178307,27427,6.511925719,3250317
########,0.84509804,7,4.194308,15642.55,0,1,93003,VENTURA,CA,4.425469006,26636,6.274802344,1882792
########,0.50242712,3.18,4.194392,15645.6,0,1,1240,Lenox,MA,4.256405018,18047,5.436000353,272898
7/1/2015 0:00,0.561101384,3.64,4.19457,15652,0,1,84340,-1,UT,4.140350889,13815,5.033138153,107929
########,0.447932866,2.805,4.194584,15652.5,3.260846,1823.25,2703,Attleboro,MA,4.415290601,26019,6.182642868,1522800
########,0.767155866,5.85,4.194584,15652.5,0,1,85742,-1,AZ,4.378978994,23932,5.97258187,938819
4/1/2020 0:00,0.566437492,3.685,4.194819,15661,0,1,95765,ROCKLIN,CA,4.422671898,26465,6.246579819,1764330
4/8/2016 0:00,0.485721426,3.06,4.194986,15667,0,1,92592,TEMECULA,CA,4.43670319,27334,6.463669516,2908503
########,0.485721426,3.06,4.194991,15667.2,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732
7/31/2016 0:00,0.582631439,3.825,4.195065,15669.87,4.000608,10014,93654,Reedley,CA,4.334694959,21612,5.77120225,590476
########,0.484299839,3.05,4.195208,15675,0,1,92336,FONTANA,CA,4.434632766,27204,6.407328688,2554634
########,0.806179974,6.4,4.195208,15675,0,1,93722,FRESNO,CA,4.420582793,26338,6.228772122,1693449
7/16/2015 0:00,0.610660163,4.08,4.195346,15680,0,1,90620,BUENA PARK,CA,4.410000713,25704,6.145415208,1397704
########,0.666517981,4.64,4.195346,15680,3.268578,1856,14717,Caneadea,NY,3.506640306,3211,4.136403448,13690
########,0.5289167,3.38,4.195435,15683.2,0,1,95020,GILROY,CA,4.43506359,27231,6.416213991,2607438
4/24/2019 0:00,0.556302501,3.6,4.195623,15690,0,1,95959,NEVADA CITY,CA,4.34982127,22378,5.838337707,689188
########,0.477121255,3,4.1959,15700,0,1,93901,SALINAS,CA,4.367132192,23288,5.918198672,828321
1/22/2015 0:00,0.602059991,4,4.1959,15700,3.453318,2840,14850,Ithaca,NY,4.426120709,26676,6.282321152,1915672
