installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income
4/5/2012 0:00,0.95,8.96,4.765221,58240,3.69055,4904,91320,Newbury Park,CA,4.434169553,27175,6.397780333,2499081
########,0.80,6.27,4.683759,48279.09,3.971183,9358,91604,Studio City,CA,4.434105622,27171,6.395829429,2487880
1/7/2012 0:00,0.63,4.23,4.407576,25560.88,2.936514,864,92128,San Diego,CA,4.434089638,27170,6.395017471,2483233
7/2/2011 0:00,0.63,4.23,4.420682,26344,3.089905,1230,92131,San Diego,CA,4.434073654,27169,6.394821024,2482110
7/11/2011 0:00,0.71,5.17,4.391464,24630,3.19201,1556,92131,San Diego,CA,4.434073654,27169,6.394821024,2482110
9/4/2011 0:00,0.74,5.46,4.643942,44049.6,3.180699,1516,92131,San Diego,CA,4.434073654,27169,6.394821024,2482110
7/26/2012 0:00,0.96,9.156,4.6373,43381,3.201124,1589,92131,San Diego,CA,4.434073654,27169,6.394821024,2482110
6/4/2011 0:00,0.76,5.712,4.571837,37311,3.878924,7567,90405,Santa Monica,CA,4.434041683,27167,6.393227629,2473020
########,0.66,4.56,4.490675,30951,3.902003,7980,19063,Media,PA,4.433881792,27157,6.390124374,2455412
########,0.38,2.38,4.248967,17740.54,4.156852,14350,94061,Bay Point,CA,4.433849807,27155,6.389310175,2450813
11/9/2012 0:00,0.88,7.52,4.55381,35794,4.115606,13049.86,78006,San Antonio,TX,4.433529826,27135,6.383080212,2415907
########,0.49,3.12,4.190948,15522,2.780317,603,94610,Oakland,CA,4.433385757,27126,6.380526895,2401745
########,0.71,5.1,4.463445,29070,3.176381,1501,92603,Irvine,CA,4.433289685,27120,6.37813361,2388546
5/3/2012 0:00,1.00,10.08,4.719199,52384,3.294907,1972,94028,Portola Valley,CA,4.433145537,27111,6.375528825,2374263
########,0.64,4.41,4.372894,23599,3.5195,3307.5,17601,Lancaster,PA,4.433081456,27107,6.374741383,2369962
1/13/2011 0:00,0.35,2.24,4.380284,24004,3.427324,2675,90803,Long Beach,CA,4.433033389,27104,6.374028874,2366077
7/25/2012 0:00,0.55,3.52,4.243336,17512,2.857332,720,94015,Daly City,CA,4.433001341,27102,6.373604114,2363764
11/2/2012 0:00,0.81,6.44,4.456093,28582,3.028978,1069,94565,Pittsburg,CA,4.43264866,27080,6.368738056,2337427
########,0.33,2.115,4.243356,17512.8,2.633468,430,92673,San Clemente,CA,4.432520341,27072,6.366338145,2324546
9/4/2012 0:00,0.64,4.32,4.544386,35025.6,2.835691,685,92673,San Clemente,CA,4.432520341,27072,6.366338145,2324546
2/5/2012 0:00,0.57,3.7,4.456381,28601,2.996512,992,95060,Santa Cruz,CA,4.432424077,27066,6.362767764,2305514
11/5/2011 0:00,0.75,5.64,4.521779,33249,3.152594,1421,95060,Santa Cruz,CA,4.432424077,27066,6.362767764,2305514
6/30/2012 0:00,0.93,8.415,4.551566,35609.5,3.203848,1599,95060,Santa Cruz,CA,4.432424077,27066,6.362767764,2305514
########,0.83,6.72,4.524162,33432,3.39794,2500,85142,Queen Creek,AZ,4.432343841,27061,6.361044891,2296386
7/23/2012 0:00,0.74,5.52,4.329205,21340.52,4.042969,11040,75052,Grand Prairie,TX,4.432215433,27053,6.359363001,2287510
4/4/2012 0:00,0.76,5.735,4.459392,28800,3.30103,2000,1760,Natick,MA,4.432119101,27047,6.358520178,2283075
2/7/2012 0:00,0.36,2.28,4.181701,15195,3.699057,5001,92880,Corona,CA,4.432022748,27041,6.357136956,2275815
########,0.50,3.15,4.164918,14619,3.847573,7040,92880,Eastvale,CA,4.432022748,27041,6.357136956,2275815
11/5/2012 0:00,0.51,3.22,4.080338,12032,3.779308,6016,92880,Eastvale,CA,4.432022748,27041,6.357136956,2275815
########,0.74,5.5,4.584218,38390,3.221153,1664,92880,Corona,CA,4.432022748,27041,6.357136956,2275815
1/19/2012 0:00,0.96,9.2,4.746907,55835,3.717671,5220,92880,Corona,CA,4.432022748,27041,6.357136956,2275815
########,1.00,10.05,4.602923,40079.55,4.243038,17500,11771,Oyster Bay,NY,4.431878179,27032,6.354554803,2262324
7/15/2012 0:00,0.76,5.76,4.612982,41018.73,3.05576,1137,94553,Martinez,CA,4.431765703,27025,6.352473687,2251509
########,0.90,7.854,4.771742,59121,3.626648,4233,95746,Granite Bay,CA,4.431749632,27024,6.352314331,2250683
2/1/2012 0:00,1.10,12.54,4.897638,79002,3.480151,3021,95746,Granite Bay,CA,4.431749632,27024,6.352314331,2250683
6/4/2011 0:00,0.63,4.23,4.50853,32250,3.020775,1049,94598,Walnut Creek,CA,4.43171749,27022,6.351722501,2247618
########,0.79,6.11,4.714958,51875,3.109579,1287,94598,Walnut Creek,CA,4.43171749,27022,6.351722501,2247618
########,0.35,2.25,4.441711,27651,3.481299,3029,92708,Fountain Valley,CA,4.431669271,27019,6.351271862,2245287
########,0.70,5.06,4.502318,31792,3.443576,2777,92708,Fountain Valley,CA,4.431669271,27019,6.351271862,2245287
3/8/2012 0:00,0.83,6.72,4.443138,27742,4.128399,13440,85718,-1,AZ,4.431637123,27017,6.350560055,2241610
6/16/2011 0:00,0.93,8.46,4.643453,44000,4.2284,16920,85718,-1,AZ,4.431637123,27017,6.350560055,2241610
3/4/2011 0:00,0.93,8.51,4.6289,42550,4.259836,18190.13,85718,-1,AZ,4.431637123,27017,6.350560055,2241610
########,1.01,10.24,4.720159,52500,4.31133,20480,85718,-1,AZ,4.431637123,27017,6.350560055,2241610
7/7/2011 0:00,0.52,3.33,4.351748,22477.5,3.499687,3160,92683,Westminster,CA,4.431621048,27016,6.350516074,2241383
12/6/2012 0:00,0.72,5.28,4.434441,27192,3.194792,1566,90631,La Habra,CA,4.431460263,27006,6.347331772,2225009
########,0.49,3.08,4.185344,15323,2.800717,632,94127,San Francisco,CA,4.431428099,27004,6.346902342,2222810
6/13/2012 0:00,0.66,4.56,4.494655,31236,2.97359,941,94127,San Francisco,CA,4.431428099,27004,6.346902342,2222810
10/2/2011 0:00,0.67,4.7,4.451264,28266,3.135769,1367,95076,Corralitos,CA,4.431395933,27002,6.346331455,2219890
1/26/2012 0:00,0.43,2.7,4.023664,10560,3.784046,6082,92562,Murrieta,CA,4.431379849,27001,6.345526638,2215780
7/9/2011 0:00,0.57,3.68,4.440909,27600,3.527372,3368,92562,Murrieta,CA,4.431379849,27001,6.345526638,2215780
########,0.61,4.08,4.330819,21420,3.087071,1222,92562,Murrieta,CA,4.431379849,27001,6.345526638,2215780
########,0.75,5.64,4.260548,18220,3.202488,1594,92562,Murrieta,CA,4.431379849,27001,6.345526638,2215780
########,0.97,9.25,4.712288,51557.07,3.911424,8155,92562,Murrieta,CA,4.431379849,27001,6.345526638,2215780
########,1.06,11.445,4.783696,60771,3.533518,3416,92562,Murrieta,CA,4.431379849,27001,6.345526638,2215780
########,0.58,3.84,4.281124,19104,3.659536,4566,90045,Los Angeles,CA,4.431331593,26998,6.34516212,2213921
########,0.54,3.43,4.341474,21952,2.769377,588,92694,Ladera Ranch,CA,4.431315507,26997,6.34470501,2211592
########,0.72,5.28,4.419427,26268,2.945469,882,92694,Ladera Ranch,CA,4.431315507,26997,6.34470501,2211592
########,0.06,1.15,4.088136,12250,2.790988,618,94103,San Francisco,CA,4.431202885,26990,6.343030268,2203080
3/1/2012 0:00,0.06,1.15,4.088136,12250,2.790285,617,94103,San Francisco,CA,4.431202885,26990,6.343030268,2203080
7/13/2011 0:00,0.41,2.59,4.236121,17223.5,3.531223,3398,91710,Chino,CA,4.431058042,26981,6.34155342,2195601
########,0.44,2.76,4.21607,16446.37,4.154728,14280,91710,Chino,CA,4.431058042,26981,6.34155342,2195601
3/3/2011 0:00,0.56,3.6,4.274736,18825.06,3.278067,1897,92109,San Diego,CA,4.430993652,26977,6.340743259,2191509
9/4/2011 0:00,0.57,3.7,4.367542,23310,3.030195,1072,92109,San Diego,CA,4.430993652,26977,6.340743259,2191509
1/11/2012 0:00,0.71,5.13,4.450483,28215.16,3.034227,1082,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
6/21/2012 0:00,0.76,5.76,4.531274,33984,3.08849,1226,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
########,0.80,6.24,4.41989,26296,3.265054,1841,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
6/30/2012 0:00,0.81,6.48,4.589726,38880,3.138618,1376,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
########,0.92,8.28,4.747334,55890,3.662663,4599,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
4/26/2012 0:00,0.95,9,4.709635,51243,3.266232,1846,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
6/15/2011 0:00,0.98,9.635,4.847338,70362,3.697578,4984,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
########,0.99,9.69,4.687749,48724.65,3.298853,1990,93619,Clovis,CA,4.430977553,26976,6.340697677,2191279
########,0.58,3.825,4.33084,21421,3.059185,1146,90703,Cerritos,CA,4.430929252,26973,6.339828527,2186898
4/20/2012 0:00,0.63,4.23,4.422229,26438,3.375115,2372,90703,Cerritos,CA,4.430929252,26973,6.339828527,2186898
2/6/2011 0:00,0.66,4.62,4.566645,36867.59,3.78154,6047,90703,Cerritos,CA,4.430929252,26973,6.339828527,2186898
3/6/2011 0:00,0.71,5.088,4.585855,38535,3.833975,6823,90703,Cerritos,CA,4.430929252,26973,6.339828527,2186898
########,0.51,3.22,4.405483,25438,3.256718,1806,92626,Costa Mesa,CA,4.430703779,26959,6.33440851,2159775
4/12/2012 0:00,0.55,3.525,4.263997,18365.25,3.278525,1899,92626,Costa Mesa,CA,4.430703779,26959,6.33440851,2159775
########,0.66,4.62,4.566645,36867.6,3.101059,1262,95648,Lincoln,CA,4.430687669,26958,6.334404488,2159755
9/7/2012 0:00,0.76,5.76,4.372138,23558,3.069668,1174,95648,Lincoln,CA,4.430687669,26958,6.334404488,2159755
########,0.84,6.88,4.717258,52150.4,3.278982,1901,95648,Lincoln,CA,4.430687669,26958,6.334404488,2159755
8/4/2012 0:00,0.84,6.9,4.614897,41200,3.154424,1427,95648,Lincoln,CA,4.430687669,26958,6.334404488,2159755
########,0.86,7.2,4.397086,24950.87,4.158362,14400,79936,El Paso,TX,4.430655448,26956,6.333651375,2156013
########,0.66,4.58,4.509105,32292.74,3.836767,6867,10306,Staten Island,NY,4.43031698,26935,6.329823219,2137092
########,1.00,10,4.653213,45000,4.243038,17500,11803,Plainview,NY,4.430220226,26929,6.328521287,2130695
2/5/2011 0:00,0.48,3.01,4.255273,18000,3.575996,3767,90503,Torrance,CA,4.430139582,26924,6.327081919,2123645
2/2/2011 0:00,0.87,7.4,4.620613,41745.8,3.338656,2181,93711,Fresno,CA,4.430026655,26917,6.325641664,2116614
10/5/2012 0:00,0.89,7.848,4.642939,43948,3.222716,1670,93711,Fresno,CA,4.430026655,26917,6.325641664,2116614
########,0.41,2.59,4.130848,13516,2.721811,527,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
########,0.49,3.12,4.106972,12793,2.683047,482,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
1/27/2012 0:00,0.57,3.7,4.237418,17275,2.881955,762,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
########,0.63,4.23,4.547159,35250,2.947434,886,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
########,0.73,5.4,4.597586,39590,3.1529,1422,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
########,0.75,5.59,4.649415,44608.2,3.704494,5064,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
4/6/2011 0:00,0.38,2.4,4.203984,15995,3.343802,2207,92627,Costa Mesa,CA,4.429849138,26906,6.323411965,2105775
########,0.16,1.44,3.806804,6409.2,3.301898,2004,91342,Sylmar,CA,4.429768424,26901,6.321112088,2094653
6/1/2012 0:00,0.33,2.16,3.9883,9734.2,3.45894,2877,91342,Sylmar,CA,4.429768424,26901,6.321112088,2094653
########,0.84,6.84,4.564221,36662.4,4.061038,11509,91342,Sylmar,CA,4.429768424,26901,6.321112088,2094653
########,0.36,2.28,4.11381,12996,3.10721,1280,93063,Simi Valley,CA,4.42975228,26900,6.320423606,2091335
########,0.64,4.32,4.441664,27648,3.087426,1223,93063,Simi Valley,CA,4.42975228,26900,6.320423606,2091335
6/22/2012 0:00,0.74,5.544,4.55629,35999,3.483872,3047,93063,Simi Valley,CA,4.42975228,26900,6.320423606,2091335
8/1/2012 0:00,0.77,5.88,4.467269,29327.08,3.221936,1667,93063,Simi Valley,CA,4.42975228,26900,6.320423606,2091335
########,0.81,6.5,4.509706,32337.5,3.260548,1822,93063,Simi Valley,CA,4.42975228,26900,6.320423606,2091335
########,0.77,5.88,4.518864,33026.6,4.032256,10771,91316,Encino,CA,4.429736135,26899,6.31976398,2088161
8/3/2011 0:00,0.28,1.89,4.083288,12114,2.751279,564,92103,San Diego,CA,4.429316152,26873,6.315276809,2066697
########,0.73,5.39,4.429702,26896.9,3.048442,1118,92691,Mission Viejo,CA,4.42920301,26866,6.313922031,2060260
########,0.42,2.66,4.241123,17423,2.883093,764,95687,Vacaville,CA,4.429122177,26861,6.313059652,2056173
8/2/2012 0:00,0.49,3.08,4.149219,14100,2.808886,644,95687,Vacaville,CA,4.429122177,26861,6.313059652,2056173
########,0.67,4.7,4.333024,21529,3.112605,1296,95687,Vacaville,CA,4.429122177,26861,6.313059652,2056173
7/7/2011 0:00,0.63,4.23,4.547159,35250,3.059942,1148,94546,Castro Valley,CA,4.428992812,26853,6.312053738,2051416
########,0.97,9.28,4.759328,57455,4.572232,37345,11561,Long Beach,NY,4.428960465,26851,6.311909544,2050735
1/30/2011 0:00,0.77,5.88,4.579715,37994,3.697142,4979,92672,San Clemente,CA,4.42894429,26850,6.311735853,2049915
########,1.04,11.04,4.737574,54648,3.491222,3099,92672,San Clemente,CA,4.42894429,26850,6.311735853,2049915
########,0.54,3.43,4.341474,21952,2.866878,736,91765,Diamond Bar,CA,4.428814872,26842,6.309089091,2037460
########,0.74,5.46,4.639196,43570.8,3.814647,6526,91765,Diamond Bar,CA,4.428814872,26842,6.309089091,2037460
########,1.02,10.464,4.687529,48700,3.501333,3172,91765,Diamond Bar,CA,4.428814872,26842,6.309089091,2037460
6/27/2012 0:00,0.52,3.29,4.362294,23030,2.836957,687,92014,Del Mar,CA,4.428733966,26837,6.308546913,2034918
########,0.70,5,4.446149,27935,2.904174,802,92014,Del Mar,CA,4.428733966,26837,6.308546913,2034918
7/13/2011 0:00,0.85,7.02,4.656453,45337,3.558589,3619,92014,Del Mar,CA,4.428733966,26837,6.308546913,2034918
2/3/2011 0:00,0.35,2.22,4.131939,13550,3.062958,1156,94551,Livermore,CA,4.42855592,26826,6.306611359,2025869
########,0.74,5.55,4.461131,28915.5,3.171726,1485,94551,Livermore,CA,4.42855592,26826,6.306611359,2025869
9/1/2012 0:00,0.74,5.55,4.424882,26600,3.038223,1092,94551,Livermore,CA,4.42855592,26826,6.306611359,2025869
########,0.38,2.4,4.077004,11940,2.594393,393,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
4/20/2012 0:00,0.58,3.76,4.292026,19589.6,2.899821,794,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
########,0.71,5.13,4.414973,26000,3.011147,1026,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
10/5/2012 0:00,0.81,6.48,4.508368,32238,3.11294,1297,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
########,0.83,6.72,4.534939,34272,3.15412,1426,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
########,0.92,8.28,4.612307,40955,3.247973,1770,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
3/1/2012 0:00,0.93,8.46,4.644208,44076.6,3.24005,1738,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
6/7/2012 0:00,0.96,9.03,4.652481,44924.25,3.271144,1867,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
3/6/2012 0:00,0.35,2.25,4.241148,17424,3.649724,4464,92078,San Marcos,CA,4.428069969,26796,6.300644171,1998224
4/25/2012 0:00,0.35,2.25,4.133379,13595,3.707911,5104,92078,San Marcos,CA,4.428069969,26796,6.300644171,1998224
10/2/2011 0:00,0.36,2.3,4.355126,22653,2.847573,704,92078,San Marcos,CA,4.428069969,26796,6.300644171,1998224
4/21/2011 0:00,0.65,4.44,4.421867,26416,3.12969,1348,92078,San Marcos,CA,4.428069969,26796,6.300644171,1998224
########,0.71,5.16,4.614653,41176.8,3.439333,2750,92078,San Marcos,CA,4.428069969,26796,6.300644171,1998224
10/6/2011 0:00,0.51,3.22,4.409866,25696,2.962369,917,93311,Bakersfield,CA,4.427972714,26790,6.299641075,1993614
########,0.80,6.27,4.545456,35112,3.240799,1741,93311,Bakersfield,CA,4.427972714,26790,6.299641075,1993614
7/28/2011 0:00,0.80,6.3,4.701343,50274,3.514016,3266,93311,Bakersfield,CA,4.427972714,26790,6.299641075,1993614
12/9/2012 0:00,0.95,8.82,4.667733,46530,3.217747,1651,93311,Bakersfield,CA,4.427972714,26790,6.299641075,1993614
########,0.85,7.05,4.565027,36730.5,3.951435,8942,12065,Clifton Park,NY,4.427761919,26777,6.297471177,1983678
1/11/2012 0:00,0.36,2.3,3.921686,8350,3.505693,3204,91344,Granada Hills,CA,4.427599699,26767,6.295562262,1974978
7/13/2012 0:00,0.78,6,4.529584,33852,3.775465,5963,91344,GRANADA HILLS,CA,4.427599699,26767,6.295562262,1974978
########,0.82,6.54,4.571453,37278,3.729974,5370,91344,Granada Hills,CA,4.427599699,26767,6.295562262,1974978
########,0.99,9.84,4.819544,66000,4.214314,16380,91344,Granada Hills,CA,4.427599699,26767,6.295562262,1974978
########,0.67,4.73,4.576864,37745.4,3.384174,2422,92629,Dana Point,CA,4.427551021,26764,6.295208742,1973371
4/21/2012 0:00,0.88,7.6,4.716504,52060,3.352761,2253,92629,Dana Point,CA,4.427551021,26764,6.295208742,1973371
########,0.50,3.15,4.156618,14342.27,3.848128,7049,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
########,0.50,3.15,4.150388,14138,3.846523,7023,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
########,0.51,3.22,4.150388,14138,3.771367,5907,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
########,0.54,3.5,4.430559,26950,3.639984,4365,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
12/3/2012 0:00,0.82,6.615,4.537644,34486.09,3.270912,1866,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
7/25/2012 0:00,0.89,7.755,4.739394,54877.5,3.341237,2194,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
4/24/2011 0:00,0.90,7.98,4.804006,63680.4,3.979138,9531,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
########,0.96,9.156,4.74351,55400,3.444981,2786,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
6/15/2012 0:00,0.86,7.2,4.67032,46808,3.30103,2000,2090,Westwood,MA,4.42746988,26759,6.294263802,1969082
7/31/2012 0:00,1.05,11.28,4.761198,57703,4.217589,16504,94534,Fairfield,CA,4.427421187,26756,6.29364249,1966267
########,0.89,7.755,4.586375,38581.13,3.190612,1551,92653,Laguna Hills,CA,4.427404955,26755,6.293492713,1965589
########,0.83,6.72,4.524162,33432,3.146438,1401,93720,Fresno,CA,4.427388723,26754,6.292891316,1962869
10/7/2012 0:00,1.13,13.5,4.855004,71615,3.864748,7324,93010,Camarillo,CA,4.42737249,26753,6.292828697,1962586
11/8/2012 0:00,0.33,2.16,3.996249,9914,2.569374,371,92154,San Diego,CA,4.427340021,26751,6.292398523,1960643
########,0.67,4.7,4.420286,26320,3.403807,2534,93012,Camarillo,CA,4.427323786,26750,6.292282882,1960121
########,0.70,5.06,4.609359,40677.92,3.156852,1435,93012,Camarillo,CA,4.427323786,26750,6.292282882,1960121
10/2/2011 0:00,0.87,7.35,4.752778,56595,3.799134,6297,90808,Long Beach,CA,4.427242602,26745,6.291566636,1956891
########,0.98,9.6,4.748407,56028.27,3.728597,5353,90808,Long Beach,CA,4.427242602,26745,6.291566636,1956891
########,0.37,2.35,4.067861,11691.25,2.690196,490,92117,San Diego,CA,4.427226364,26744,6.291455656,1956391
7/15/2011 0:00,0.45,2.82,4.352252,22503.6,2.91698,826,92117,San Diego,CA,4.427226364,26744,6.291455656,1956391
11/8/2012 0:00,0.74,5.5,4.295017,19725,2.968016,929,92117,San Diego,CA,4.427226364,26744,6.291455656,1956391
########,0.83,6.72,4.524162,33432,3.048442,1118,92117,San Diego,CA,4.427226364,26744,6.291455656,1956391
########,0.85,7.05,4.564914,36721,3.177825,1506,92117,San Diego,CA,4.427226364,26744,6.291455656,1956391
########,0.67,4.7,4.492327,31069,3.139249,1378,94903,San Rafael,CA,4.427210124,26743,6.291430571,1956278
7/18/2012 0:00,0.16,1.44,3.822495,6645,3.549739,3546,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
6/16/2012 0:00,0.49,3.055,4.181804,15198.63,3.218798,1655,93536,Quartz Hill,CA,4.427193884,26742,6.291340874,1955874
########,0.55,3.57,4.276944,18921,3.027757,1066,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
########,0.67,4.725,4.576405,37705.5,3.774225,5946,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
12/1/2011 0:00,0.68,4.75,4.551755,35625,3.413635,2592,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
########,0.70,4.995,4.527839,33716.25,3.673482,4715,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
6/27/2012 0:00,0.79,6.12,4.559811,36292,3.509874,3235,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
9/9/2011 0:00,0.81,6.45,4.711563,51471,3.900804,7958,93536,Quartz Hill,CA,4.427193884,26742,6.291340874,1955874
########,0.82,6.66,4.612349,40959,3.782329,6058,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
5/4/2011 0:00,1.05,11.34,4.956616,90493.2,4.136689,13699,93536,Lancaster,CA,4.427193884,26742,6.291340874,1955874
########,0.60,3.995,4.497552,31445,3.065953,1164,92882,Corona,CA,4.427047698,26733,6.289628189,1948176
########,1.05,11.1,4.79588,62500,3.766859,5846,92882,Corona,CA,4.427047698,26733,6.289628189,1948176
4/28/2011 0:00,0.63,4.3,4.501374,31723,3.624591,4213,92867,Orange,CA,4.427015206,26731,6.289398071,1947144
11/7/2012 0:00,0.71,5.145,4.408019,25587,3.182129,1521,92867,Orange,CA,4.427015206,26731,6.289398071,1947144
########,0.73,5.365,4.388314,24452,3.619615,4165,92867,Orange,CA,4.427015206,26731,6.289398071,1947144
6/26/2011 0:00,0.79,6.11,4.606431,40404.65,3.858357,7217,92867,Orange,CA,4.427015206,26731,6.289398071,1947144
########,0.49,3.12,4.190948,15522,3.439017,2748,91326,Porter Ranch,CA,4.426998959,26730,6.28927248,1946581
########,0.72,5.28,4.441664,27648,3.19173,1555,91789,Walnut,CA,4.426950214,26727,6.28886579,1944759
########,0.75,5.64,4.55818,36156,3.715167,5190,91789,Walnut,CA,4.426950214,26727,6.28886579,1944759
1/25/2012 0:00,0.78,5.98,4.651762,44850,3.803457,6360,91789,Walnut,CA,4.426950214,26727,6.28886579,1944759
########,0.64,4.41,4.187422,15396.5,3.086716,1221,90505,Torrance,CA,4.426836454,26720,6.288158421,1941594
########,0.70,5.04,4.399224,25074,0,1,1845,North Andover,MA,4.42678769,26717,6.287715982,1939617
1/20/2011 0:00,0.71,5.09,4.210586,16240,3.740363,5500,1845,North Andover,MA,4.42678769,26717,6.287715982,1939617
########,0.65,4.44,4.483074,30414,3.626546,4232,90630,Cypress,CA,4.426738922,26714,6.28759192,1939063
########,0.78,6,4.652913,44969,3.510947,3243,90630,Cypress,CA,4.426738922,26714,6.28759192,1939063
7/21/2011 0:00,0.92,8.4,4.683002,48195,4.037267,10896,90630,Cypress,CA,4.426738922,26714,6.28759192,1939063
7/12/2012 0:00,0.77,5.86,4.483604,30451.2,4.010639,10248,11710,Bellmore,NY,4.426592582,26705,6.286617448,1934717
6/14/2011 0:00,0.88,7.59,4.710185,51308,4.123263,13282,11710,Bellmore,NY,4.426592582,26705,6.286617448,1934717
6/6/2012 0:00,0.47,2.94,4.149176,14098.6,2.788168,614,95132,San Jose,CA,4.426478729,26698,6.285384007,1929230
########,0.47,2.96,4.112639,12961,2.664642,462,95132,San Jose,CA,4.426478729,26698,6.285384007,1929230
########,0.61,4.08,4.229247,16953,2.895975,787,95132,San Jose,CA,4.426478729,26698,6.285384007,1929230
########,0.69,4.935,4.487634,30735.02,2.912753,818,95132,San Jose,CA,4.426478729,26698,6.285384007,1929230
12/9/2011 0:00,0.35,2.22,4.143608,13919,3.465234,2919,91360,Thousand Oaks,CA,4.426381116,26692,6.284773071,1926518
3/2/2012 0:00,0.48,3.04,4.250029,17784,3.231724,1705,91360,Thousand Oaks,CA,4.426381116,26692,6.284773071,1926518
########,0.89,7.74,4.601523,39950.61,3.830653,6771,91360,Thousand Oaks,CA,4.426381116,26692,6.284773071,1926518
########,0.83,6.72,4.638459,43497,3.152288,1420,95138,San Jose,CA,4.426299756,26687,6.283467224,1920734
########,0.17,1.47,3.871631,7441,3.517064,3289,94533,Fairfield,CA,4.426153268,26678,6.28242837,1916145
9/4/2012 0:00,0.17,1.47,3.868821,7393,3.510679,3241,94533,Fairfield,CA,4.426153268,26678,6.28242837,1916145
########,0.17,1.47,3.856551,7187.05,3.497344,3143,94533,Fairfield,CA,4.426153268,26678,6.28242837,1916145
4/13/2012 0:00,0.33,2.16,4.061151,11512,3.690816,4907,94533,Fairfield,CA,4.426153268,26678,6.28242837,1916145
########,0.75,5.64,4.17196,14858,3.033826,1081,94533,Fairfield,CA,4.426153268,26678,6.28242837,1916145
4/6/2012 0:00,0.81,6.44,4.525724,33552.4,3.273696,1878,94591,Vallejo,CA,4.425892724,26662,6.280197627,1906328
########,0.51,3.22,4.206826,16100,2.988113,973,92122,San Diego,CA,4.425680917,26649,6.27763259,1895102
4/10/2011 0:00,0.52,3.33,4.252027,17866,3.576457,3771,92870,Placentia,CA,4.425632024,26646,6.277156349,1893025
########,0.57,3.7,4.522444,33300,3.683947,4830,92870,Placentia,CA,4.425632024,26646,6.277156349,1893025
########,0.74,5.55,4.456381,28601,3.71391,5175,92870,Placentia,CA,4.425632024,26646,6.277156349,1893025
1/11/2012 0:00,0.87,7.425,4.709546,51232.5,3.622835,4196,92870,Placentia,CA,4.425632024,26646,6.277156349,1893025
########,0.72,5.28,4.419427,26268,3.031004,1074,94596,Walnut Creek,CA,4.425501615,26638,6.275348677,1885162
########,0.53,3.42,4.36012,22915,3.491642,3102,93003,Ventura,CA,4.425469006,26636,6.274802344,1882792
########,0.80,6.37,4.307409,20295.95,4.177511,15049.12,78735,-1,TX,4.425436395,26634,6.274544615,1881675
########,0.62,4.165,4.345303,22146.37,2.933993,859,95476,Sonoma,CA,4.425322238,26627,6.2735545,1877390
########,0.65,4.465,4.407136,25535,3.066326,1165,95476,Sonoma,CA,4.425322238,26627,6.2735545,1877390
7/9/2011 0:00,0.75,5.64,4.564192,36660,3.204663,1602,95476,Sonoma,CA,4.425322238,26627,6.2735545,1877390
########,0.95,8.96,4.844881,69965,3.196729,1573,95476,Sonoma,CA,4.425322238,26627,6.2735545,1877390
7/24/2011 0:00,0.97,9.36,4.786183,61120,3.424228,2656,95476,Sonoma,CA,4.425322238,26627,6.2735545,1877390
