parcel,sprice,abstrprd,livearea,finbsmnt,basement,yrbuilt,totunits,stories,nocars,numbdrm,numbaths,deduct,netprice,tasp,smonth,syear,condition_AVG,condition_Excel,condition_Fair,condition_Good,condition_VGood,quality_A,quality_B,quality_C,quality_D,quality_X,gartype_Att,gartype_Att/Det,gartype_CP,gartype_Det,gartype_None,gartype_att/CP,gartype_det/CP,arcstyle_BI-LEVEL,arcstyle_CONVERSIONS,arcstyle_END UNIT,arcstyle_MIDDLE UNIT,arcstyle_ONE AND HALF-STORY,arcstyle_ONE-STORY,arcstyle_SPLIT LEVEL,arcstyle_THREE-STORY,arcstyle_TRI-LEVEL,arcstyle_TRI-LEVEL WITH BASEMENT,arcstyle_TWO AND HALF-STORY,arcstyle_TWO-STORY,qualified_Q,qualified_U,status_I,status_V,before1980
01323-09-014-000,443000,1112,1377,765,850,1928,1,1,2,3,2,2160,440840,447071,7,2011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-09-017-000,432540,1112,1247,1080,1137,1927,1,1,1,2,2,0,432540,432540,6,2012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-10-003-000,532500,1112,1664,792,881,1928,1,1,2,3,2,500,532000,532000,6,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-10-005-000,295000,1112,2975,974,1082,1928,1,2,2,3,5,0,295000,295000,9,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
01323-11-006-000,860000,1112,2917,682,911,1927,1,2,2,4,4,4350,855650,866644,8,2011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-11-016-000,475500,1112,1321,1321,1321,1928,1,1,2,2,3,1800,473700,482221,4,2011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-12-005-000,409900,1112,1061,1008,1061,1927,1,1,2,2,2,0,409900,415693,7,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-12-006-000,412500,1112,1587,1500,1587,1929,1,1,2,2,2,8355,404145,413492,12,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-12-020-000,590000,1112,1645,1563,1645,1928,1,1,2,3,2,750,589250,596821,8,2011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-13-005-000,450000,1112,1243,1128,1207,1928,1,1,2,2,2,0,450000,459829,1,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-13-019-000,415000,1112,1499,1280,1280,1934,1,1,2,3,2,0,415000,418199,12,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-14-010-000,965000,1112,3357,1252,1252,1938,1,2,2,4,4,0,965000,968720,3,2012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-15-007-000,309000,1112,1145,566,1132,1929,1,1,1,2,2,4000,305000,308919,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-15-021-000,470000,1112,1790,547,576,1937,1,2,2,3,3,2495,467505,478918,11,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-16-005-000,570000,1112,1801,630,788,1930,1,2,2,3,3,5460,564540,564540,6,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-17-005-000,593000,1112,2696,509,727,1930,1,2,2,3,4,0,593000,602143,6,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-17-011-000,551000,1112,2868,250,624,1929,1,2,2,3,3,0,551000,561620,3,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-17-013-000,580000,1112,2103,937,986,1930,1,2,3,3,4,0,580000,590433,4,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-18-009-000,283000,1112,1366,690,690,1939,1,1,4,2,3,0,283000,283000,12,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01323-19-001-000,770000,1112,2863,1247,1467,1935,1,2,2,5,4,0,770000,781872,6,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
01323-19-002-000,479000,1112,1575,1422,1497,1930,1,1,2,3,3,0,479000,482693,12,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-19-015-000,1375000,1112,3646,735,735,1937,1,2,4,3,4,0,1375000,1396201,6,2011,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-20-001-000,566000,1112,2252,1022,1136,1926,1,1,3,3,3,0,566000,576182,4,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-20-013-000,355000,1112,1055,989,1041,1924,1,1,1,2,2,3000,352000,356523,8,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-21-014-000,485900,1112,1479,1388,1388,1929,1,1,2,3,2,0,485900,493392,6,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-21-015-000,604835,1112,2202,1332,1332,1929,1,2,2,4,3,3500,601335,601335,6,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
01323-22-007-000,683000,1112,2912,931,1034,1991,1,2,2,3,4,0,683000,695286,4,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01323-23-008-000,400000,1112,1585,1474,1552,1929,1,1,2,3,2,930,399070,407787,1,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-23-013-000,520000,1112,1666,1583,1666,1930,1,1,2,3,3,0,520000,526681,8,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-24-003-000,628000,1112,2111,157,628,1930,1,2,2,4,3,0,628000,633648,11,2011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01323-25-012-000,289000,1112,1870,885,1301,1932,1,1,1,4,3,0,289000,289000,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01323-26-001-000,175000,1112,1082,0,1082,1929,1,1,1,2,2,0,175000,175000,2,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01323-26-012-000,195000,1112,1059,977,1028,1942,1,1,2,2,2,0,195000,195000,12,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01323-26-012-000,350000,1112,1059,977,1028,1942,1,1,2,2,2,2000,348000,348894,4,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-26-037-000,228150,1114,976,927,976,1939,1,1,1,2,2,5989,222161,237129,9,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
01323-27-006-000,235000,1112,1517,1517,1517,1930,1,1,2,3,3,0,235000,235000,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01323-27-006-000,340000,1112,1517,1517,1517,1930,1,1,2,3,3,0,340000,346990,2,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-30-017-000,213000,1114,1003,667,765,1952,1,1,0,2,2,0,213000,213000,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
01323-30-020-020,1335000,1130,719,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-021-021,1335000,1130,707,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-022-022,1335000,1130,719,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-023-023,1335000,1130,566,0,0,1948,1,1,0,1,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-024-024,1335000,1130,787,0,0,1948,1,1,0,1,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-025-025,1335000,1130,783,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-026-026,1335000,1130,753,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-027-027,1335000,1130,730,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-028-028,1335000,1130,753,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-029-029,1335000,1130,575,0,0,1948,1,1,0,1,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-030-030,1335000,1130,783,0,0,1948,1,1,0,1,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-031-031,1335000,1130,803,0,0,1948,1,1,0,2,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-30-032-032,1335000,1130,794,0,0,1948,1,1,0,1,1,0,1335000,1335000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
01323-31-003-000,294000,1112,1162,1162,1162,1937,1,1,2,2,2,3614,290386,290759,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01323-32-051-000,582500,1112,2852,0,1494,2006,1,2,3,3,3,0,582500,598966,8,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01323-32-052-000,190000,1112,2795,1205,1507,2012,1,2,2,3,4,0,190000,190000,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
01324-02-012-000,395000,1112,2181,861,906,1925,1,2,2,3,3,4665,390335,390837,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01324-03-001-000,340000,1112,2618,697,734,1948,1,2,2,4,4,0,340000,340000,4,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
01324-03-003-000,306000,1112,2037,0,0,1947,1,1,1,4,2,0,306000,306393,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-03-005-000,164900,1112,1833,0,0,1948,1,1,2,3,2,0,164900,164900,11,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-03-005-000,383000,1112,1833,0,0,1948,1,1,2,3,2,6000,377000,383782,4,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-04-004-000,283000,1112,980,980,980,1949,1,1,2,2,2,0,283000,286273,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-04-005-000,292500,1112,1003,953,1003,1941,1,1,1,2,2,0,292500,298137,3,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-05-006-000,328000,1112,972,819,931,1939,1,1,2,2,2,750,327250,333978,2,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-08-003-000,227000,1112,765,578,765,1947,1,1,1,2,2,3350,223650,227673,4,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-09-002-000,379000,1112,2070,0,0,1954,1,1,2,4,2,5000,374000,379767,6,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
01324-10-004-000,395000,1112,2114,617,649,1939,1,2,2,3,3,0,395000,400583,7,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01324-10-010-000,281050,1112,1091,981,1091,1951,1,1,1,2,2,0,281050,283578,11,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-10-011-000,298000,1112,1149,611,1019,1938,1,1,1,2,2,2000,296000,299423,9,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-13-019-000,164000,1112,1735,853,1138,1938,1,1,2,2,2,0,164000,164000,11,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-15-004-000,380000,1112,1781,633,1268,1908,1,2,3,3,2,4985,375015,385134,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
01324-17-001-000,219000,1112,1086,768,809,1941,1,1,0,2,2,3000,216000,217110,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-17-008-000,345000,1112,1386,774,968,1938,1,1,2,2,2,0,345000,348546,10,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-20-006-000,488000,1112,1772,0,0,1942,1,1,2,3,2,8000,480000,480617,5,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-22-003-000,358000,1112,1310,576,607,1937,1,2,1,2,2,5000,353000,356175,11,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01324-23-006-000,280000,1112,1069,1002,1055,1942,1,1,2,2,2,7750,272250,275049,10,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-26-007-000,255923,1112,1729,752,752,1942,1,1,0,4,3,0,255923,255923,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-26-007-000,140000,1112,1729,752,752,1942,1,1,0,4,3,0,140000,140000,2,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-27-003-000,235000,1112,1351,640,1016,1912,1,1,0,3,3,0,235000,235000,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-27-003-000,230000,1112,1351,640,1016,1912,1,1,0,3,3,5000,225000,225289,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-27-006-000,220000,1112,1617,482,642,1910,1,1,1,3,3,0,220000,220000,5,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-27-006-000,392500,1112,1617,482,642,1910,1,1,1,3,3,3000,389500,391001,3,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-28-013-000,156221,1112,1344,0,0,1947,1,1,1,3,2,0,156221,156221,11,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-28-013-000,267500,1112,1344,0,0,1947,1,1,1,3,2,3645,263855,268601,4,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-29-002-000,363000,1112,1523,838,931,1940,1,1,2,3,2,5000,358000,363520,6,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-29-004-000,365000,1112,1120,1112,1112,1941,1,1,2,2,2,0,365000,371566,4,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-30-006-000,246500,1112,981,883,981,1946,1,1,1,2,2,4000,242500,245616,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-30-008-000,250000,1112,936,237,237,1941,1,1,2,3,2,6000,244000,247135,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-30-009-000,168000,1112,917,0,220,1941,1,1,0,2,1,0,168000,168000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-30-010-000,247000,1112,783,371,391,1941,1,1,1,2,1,0,247000,247317,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-31-004-000,260000,1112,1106,793,881,1951,1,1,1,1,2,6000,254000,260201,11,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-31-012-000,400000,1112,2063,0,517,1906,1,2,2,3,2,4459,395541,402148,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
01324-32-007-000,187950,1112,1613,455,479,1947,1,1,3,3,3,0,187950,187950,3,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
01324-32-007-000,375000,1112,1613,455,479,1947,1,1,3,3,3,0,375000,380782,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-33-008-000,457500,1112,1541,0,0,1942,1,1,2,3,3,0,457500,459851,2,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-34-002-000,671500,1112,4125,1150,1697,1933,1,2,3,3,4,0,671500,671500,10,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
01324-34-005-000,975000,1112,4423,823,1266,1928,1,2,5,4,5,0,975000,988781,7,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
01324-36-002-000,238000,1112,725,481,534,1911,1,1,1,2,2,4330,233670,238174,3,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-36-007-000,292500,1112,1532,136,341,1898,1,2,2,3,2,0,292500,301144,7,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
01324-36-012-000,84000,1112,3783,2093,2325,2012,1,2,2,4,5,0,84000,84000,8,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
01324-37-007-000,275000,1112,1200,1140,1200,1938,1,1,2,2,2,0,275000,281714,11,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-37-017-000,240000,1112,1760,0,0,2003,1,1,3,3,3,0,240000,243392,7,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
01324-38-004-000,250000,1112,1142,1142,1142,1938,1,1,2,2,2,7500,242500,247797,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
01324-38-012-000,264500,1112,1442,835,1044,1937,1,2,2,3,3,4686,259814,264488,4,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
01324-42-020-000,198000,1112,1167,672,747,1925,1,2,0,2,3,0,198000,198000,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
01331-02-003-000,317500,1112,1746,0,0,2004,1,2,2,3,3,0,317500,319462,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-02-007-000,250000,1112,1327,0,0,2004,1,2,2,3,3,5000,245000,245505,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-02-012-000,260000,1112,1517,0,0,2004,1,2,2,3,3,0,260000,265355,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-03-009-000,268000,1112,1598,0,0,2004,1,2,2,3,3,0,268000,278487,11,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-03-018-000,402500,1112,1631,787,807,2005,1,2,2,3,4,0,402500,402500,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-03-019-000,331000,1112,1786,0,872,2005,1,2,2,3,3,0,331000,339862,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-04-015-000,425000,1112,2848,0,1190,2004,1,2,2,4,4,0,425000,425000,11,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
01331-05-004-000,515000,1112,2029,1030,1144,2004,1,2,2,3,4,0,515000,537275,9,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-05-008-000,522500,1112,2651,931,1320,2004,1,2,3,4,3,0,522500,523576,5,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-05-009-000,392500,1112,2104,0,1047,2004,1,2,2,3,3,0,392500,401392,7,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-05-015-000,414000,1112,1933,0,1048,2004,1,2,3,3,3,0,414000,416558,3,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
01331-05-021-000,300000,1114,1648,0,86,2004,1,2,3,3,3,0,300000,300000,6,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
01331-05-022-000,258000,1114,1438,0,0,2004,1,2,2,2,3,5000,253000,267127,11,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
